Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Profit,Discounted_Sales
1062,2023-07-19,Charlie,North,5684.33,10,Electronics,2940.4,3054.79,Returning,0.08,Credit Card,Online,1143.8999999999987,5229.5836
1037,2023-01-23,Charlie,East,3649.93,25,Food,1074.62,1382.4299999999998,Returning,0.24,Credit Card,Retail,7695.249999999998,2773.9467999999997
1097,2023-10-30,Eve,West,6600.65,49,Electronics,4264.46,4315.52,New,0.07,Cash,Retail,2501.9400000000196,6138.6044999999995
1051,2023-12-12,Eve,North,2479.95,8,Clothing,467.11,792.21,New,0.2,Credit Card,Online,2600.8,1983.96
1044,2023-10-29,Charlie,North,1996.77,11,Clothing,1812.66,2196.3,New,0.08,Cash,Online,4220.040000000001,1837.0284000000001
1024,2023-12-29,Eve,North,9190.57,5,Furniture,3417.9,3714.52,Returning,0.27,Credit Card,Retail,1483.0999999999995,6709.116099999999
1079,2023-08-06,David,North,1107.86,45,Clothing,1406.9,1547.35,New,0.17,Cash,Retail,6320.249999999992,919.5237999999998
1059,2023-05-21,Alice,North,5108.98,37,Electronics,4146.99,4172.349999999999,Returning,0.06,Cash,Retail,938.3199999999879,4802.441199999999
1032,2023-04-14,David,North,2286.44,45,Clothing,3712.35,3780.88,New,0.07,Cash,Retail,3083.850000000009,2126.3892
1096,2023-07-29,Charlie,West,485.41,38,Electronics,3955.66,4270.59,Returning,0.15,Credit Card,Online,11967.340000000011,412.5985
1088,2023-04-21,Charlie,East,456.59,29,Furniture,639.58,1107.45,New,0.29,Cash,Retail,13568.23,324.17889999999994
1052,2023-04-14,David,North,1834.7,5,Furniture,745.71,856.9100000000001,Returning,0.23,Bank Transfer,Retail,556.0000000000002,1412.719
1062,2023-11-12,Eve,South,8681.03,9,Electronics,1468.05,1838.21,New,0.15,Bank Transfer,Retail,3331.4400000000005,7378.8755
1058,2023-06-20,Eve,West,2896.54,48,Clothing,2614.48,3049.04,New,0.1,Credit Card,Retail,20858.879999999997,2606.886
1052,2023-12-22,Charlie,West,9509.55,2,Furniture,3752.68,4017.91,Returning,0.16,Bank Transfer,Online,530.46,7988.021999999999
1012,2023-11-20,Bob,North,5858.06,1,Food,4190.83,4528.77,Returning,0.22,Bank Transfer,Online,337.9400000000005,4569.286800000001
1039,2023-05-13,Eve,West,4422.48,40,Furniture,3536.46,3945.82,New,0.24,Bank Transfer,Online,16374.400000000005,3361.0847999999996
1002,2023-10-20,David,North,5842.88,30,Clothing,4646.55,4784.28,Returning,0.1,Credit Card,Retail,4131.899999999987,5258.592000000001
1003,2023-11-24,Eve,East,5215.31,11,Food,3706.78,3862.26,New,0.22,Credit Card,Retail,1710.2800000000002,4067.9418000000005
1056,2023-05-07,David,East,7611.88,28,Clothing,1566.03,1576.34,Returning,0.2,Bank Transfer,Online,288.6799999999985,6089.504000000001
1081,2023-04-16,Charlie,West,2896.71,44,Electronics,1362.15,1844.07,New,0.29,Credit Card,Online,21204.479999999992,2056.6641
1059,2023-04-02,Eve,West,3595.2,12,Food,3496.15,3955.75,Returning,0.28,Cash,Retail,5515.199999999999,2588.544
1002,2023-10-14,David,South,8951.53,39,Clothing,1004.71,1389.35,New,0.24,Bank Transfer,Online,15000.959999999995,6803.162800000001
1002,2023-02-20,Charlie,West,9469.92,26,Food,508.94,557.69,New,0.22,Credit Card,Retail,1267.5000000000014,7386.537600000001
1092,2023-01-29,Bob,South,8936.33,13,Clothing,2684.5,2913.78,New,0.08,Credit Card,Retail,2980.6400000000026,8221.4236
1054,2023-10-23,David,East,4252.54,8,Food,4117.13,4177.06,Returning,0.25,Bank Transfer,Retail,479.4400000000023,3189.4049999999997
1087,2023-10-24,Bob,East,7825.62,28,Clothing,551.83,569.63,New,0.13,Credit Card,Retail,498.3999999999987,6808.2894
1096,2023-08-02,Bob,North,4815.72,30,Electronics,3969.86,4281.79,Returning,0.08,Bank Transfer,Retail,9357.899999999994,4430.4624
1097,2023-09-24,Alice,East,5025.64,9,Food,4067.28,4548.09,Returning,0.12,Credit Card,Retail,4327.289999999999,4422.5632000000005
1001,2023-09-14,Eve,South,2126.33,39,Food,2437.26,2889.67,Returning,0.25,Cash,Online,17643.989999999994,1594.7475
1019,2023-10-29,David,West,5952.19,31,Food,333.69,685.1,New,0.04,Bank Transfer,Online,10893.710000000001,5714.1024
1002,2023-04-11,Bob,North,1942.75,21,Food,914.22,971.57,Returning,0.14,Cash,Online,1204.3500000000004,1670.7649999999999
1053,2023-12-12,Alice,South,3382.49,47,Electronics,3551.76,3696.1,Returning,0.15,Bank Transfer,Retail,6783.979999999985,2875.1164999999996
1044,2023-04-20,Charlie,West,8564.8,34,Food,3573.3,3740.13,Returning,0.01,Credit Card,Online,5672.2199999999975,8479.152
1090,2023-07-01,David,North,2150.05,31,Furniture,4496.86,4880.799999999999,New,0.06,Cash,Retail,11902.139999999989,2021.047
1032,2023-11-09,Bob,East,804.47,25,Electronics,2934.3,3337.4,Returning,0.25,Credit Card,Retail,10077.499999999998,603.3525
1070,2023-01-01,Eve,South,783.18,12,Furniture,664.33,863.03,Returning,0.25,Bank Transfer,Retail,2384.399999999999,587.385
1032,2023-11-15,Alice,West,9413.77,1,Food,651.0,865.76,Returning,0.09,Bank Transfer,Retail,214.76,8566.530700000001
1068,2023-02-24,Bob,North,5118.51,22,Clothing,3619.61,3651.42,Returning,0.26,Bank Transfer,Online,699.8199999999988,3787.6974
1055,2023-05-29,Eve,North,4153.18,40,Furniture,959.73,1111.41,New,0.23,Bank Transfer,Online,6067.200000000003,3197.9486
1075,2023-11-05,Bob,East,8127.7,37,Food,1675.51,1906.64,New,0.13,Bank Transfer,Online,8551.810000000005,7071.099
1056,2023-05-17,David,West,8374.68,47,Furniture,2461.7,2529.02,Returning,0.22,Cash,Retail,3164.0400000000077,6532.250400000001
1017,2023-07-21,David,East,3388.69,1,Food,172.59,404.69,Returning,0.29,Bank Transfer,Online,232.1,2405.9699
1038,2023-11-09,David,East,6966.82,1,Food,1281.65,1709.71,Returning,0.14,Credit Card,Online,428.05999999999995,5991.4652
1024,2023-04-27,Alice,West,7734.12,42,Food,2069.05,2363.9,Returning,0.07,Cash,Online,12383.699999999997,7192.731599999999
1069,2023-06-03,David,West,6581.04,42,Clothing,1434.2,1482.88,New,0.28,Credit Card,Retail,2044.5600000000027,4738.3488
1098,2023-10-18,Eve,West,1600.79,21,Furniture,725.03,828.9499999999999,New,0.18,Bank Transfer,Online,2182.3199999999993,1312.6478
1070,2023-03-04,Bob,South,8771.24,15,Electronics,3653.66,3896.19,New,0.03,Credit Card,Retail,3637.950000000003,8508.102799999999
1086,2023-09-01,Charlie,West,5437.04,17,Electronics,4075.08,4262.21,New,0.17,Cash,Online,3181.210000000002,4512.7432
1011,2023-01-25,Eve,North,2896.48,22,Electronics,1324.52,1510.3,Returning,0.15,Cash,Retail,4087.1599999999994,2462.008
1016,2023-03-31,Eve,East,4309.76,38,Electronics,3883.38,4152.72,Returning,0.26,Cash,Online,10234.920000000006,3189.2224
1097,2023-03-16,David,South,471.95,35,Food,1958.49,2254.84,New,0.16,Credit Card,Online,10372.250000000005,396.438
1073,2023-10-21,Alice,West,1365.88,45,Furniture,2558.09,2958.55,New,0.08,Cash,Online,18020.7,1256.6096000000002
1059,2023-07-29,Bob,South,7678.91,16,Furniture,4287.21,4464.28,Returning,0.2,Credit Card,Retail,2833.1199999999953,6143.128000000001
1070,2023-12-13,Alice,West,100.12,8,Clothing,3762.27,4166.95,Returning,0.16,Bank Transfer,Online,3237.4399999999987,84.1008
1080,2023-01-17,Bob,South,4224.0,47,Furniture,4035.33,4211.25,Returning,0.07,Bank Transfer,Online,8268.240000000003,3928.3199999999997
1093,2023-05-08,Bob,East,5272.85,17,Furniture,727.38,764.54,Returning,0.17,Credit Card,Retail,631.7199999999995,4376.4655
1003,2023-12-30,Alice,East,640.88,17,Furniture,395.11,676.6600000000001,Returning,0.25,Cash,Retail,4786.350000000001,480.65999999999997
1020,2023-09-08,Eve,North,9733.47,26,Clothing,4472.35,4770.42,New,0.01,Credit Card,Retail,7749.819999999992,9636.1353
1059,2023-06-28,Bob,North,2338.64,13,Electronics,1969.78,2437.7,New,0.19,Credit Card,Retail,6082.959999999998,1894.2984000000001
1036,2023-07-01,Alice,West,3111.57,17,Furniture,1475.0,1840.77,Returning,0.1,Credit Card,Online,6218.09,2800.413
1019,2023-06-01,Bob,East,3109.03,38,Clothing,3637.25,4096.96,Returning,0.09,Bank Transfer,Online,17468.980000000003,2829.2173000000003
1090,2023-01-25,Charlie,South,2381.12,17,Clothing,4190.26,4645.35,New,0.12,Credit Card,Retail,7736.5300000000025,2095.3856
1067,2023-06-29,Eve,South,114.59,48,Food,4319.32,4625.56,Returning,0.1,Bank Transfer,Online,14699.520000000033,103.131
1019,2023-07-17,David,South,7320.51,14,Clothing,1614.19,1882.79,New,0.25,Credit Card,Retail,3760.3999999999987,5490.3825
1020,2023-12-10,Bob,North,9671.77,45,Electronics,4268.45,4551.599999999999,New,0.08,Bank Transfer,Online,12741.749999999984,8898.028400000001
1096,2023-06-10,Charlie,South,2320.51,6,Furniture,252.62,742.0,New,0.22,Credit Card,Retail,2936.2799999999997,1809.9978000000003
1071,2023-06-26,David,North,6664.17,35,Clothing,295.82,684.6700000000001,New,0.03,Credit Card,Online,13609.750000000004,6464.2449
1052,2023-10-12,David,North,7444.77,46,Electronics,3136.42,3198.49,Returning,0.29,Cash,Retail,2855.2199999999866,5285.7867
1033,2023-03-04,Bob,West,8499.41,14,Clothing,362.38,753.81,Returning,0.19,Cash,Retail,5480.0199999999995,6884.5221
1040,2023-05-30,Alice,South,4284.03,47,Clothing,1656.82,1750.38,New,0.21,Credit Card,Online,4397.320000000008,3384.3837
1039,2023-06-03,Bob,South,3099.02,8,Clothing,3380.14,3609.34,Returning,0.09,Credit Card,Online,1833.6000000000022,2820.1082
1082,2023-06-05,Charlie,East,3320.42,15,Clothing,1719.47,1832.6,Returning,0.12,Credit Card,Online,1696.9499999999982,2921.9696
1001,2023-02-18,David,West,7154.95,27,Clothing,939.02,1286.92,Returning,0.07,Credit Card,Retail,9393.300000000003,6654.103499999999
1011,2023-12-03,Bob,East,8186.12,13,Electronics,1442.69,1882.57,Returning,0.28,Cash,Online,5718.439999999999,5894.006399999999
1092,2023-03-25,Alice,West,1897.98,49,Furniture,2315.0,2467.28,New,0.15,Bank Transfer,Retail,7461.72000000001,1613.283
1057,2023-12-27,Bob,South,3772.32,31,Furniture,2403.16,2453.35,Returning,0.19,Credit Card,Online,1555.8900000000017,3055.5792
1089,2023-06-26,Eve,North,9029.21,35,Furniture,3925.85,4082.11,New,0.22,Cash,Online,5469.100000000008,7042.783799999999
1050,2023-05-28,Alice,North,8086.27,6,Furniture,3763.26,4102.72,New,0.11,Credit Card,Retail,2036.7600000000002,7196.7803
1023,2023-04-28,Charlie,North,9850.1,5,Electronics,2311.25,2482.34,Returning,0.22,Credit Card,Retail,855.4500000000007,7683.078
1031,2023-12-08,David,North,7567.06,22,Food,4236.05,4382.320000000001,New,0.2,Bank Transfer,Online,3217.9400000000096,6053.648000000001
1094,2023-03-04,Bob,North,3992.63,49,Food,615.47,715.84,Returning,0.21,Credit Card,Retail,4918.13,3154.1777
1042,2023-07-08,Alice,East,5947.31,23,Electronics,1314.0,1567.78,Returning,0.15,Credit Card,Retail,5836.94,5055.2135
1099,2023-12-26,Eve,West,6644.04,25,Electronics,4148.48,4293.69,New,0.11,Bank Transfer,Online,3630.250000000001,5913.1956
1007,2023-02-18,Alice,South,876.71,34,Clothing,1921.07,2289.27,Returning,0.07,Bank Transfer,Retail,12518.800000000001,815.3403
1016,2023-11-23,Eve,East,5490.52,26,Clothing,4906.85,4954.39,New,0.25,Bank Transfer,Online,1236.039999999999,4117.89
1090,2023-09-14,Charlie,West,7122.28,47,Clothing,2357.95,2693.33,New,0.18,Bank Transfer,Online,15762.860000000004,5840.2696000000005
1060,2023-08-12,David,North,1756.48,5,Furniture,3970.08,4096.48,Returning,0.13,Cash,Retail,631.9999999999982,1528.1376
1002,2023-05-21,Charlie,West,7828.25,26,Clothing,2041.42,2291.17,Returning,0.28,Cash,Online,6493.5,5636.34
1001,2023-08-03,Bob,West,5879.35,20,Food,2153.52,2303.7,Returning,0.01,Cash,Retail,3003.5999999999967,5820.556500000001
1048,2023-07-30,Alice,North,9527.0,6,Furniture,1945.27,2309.43,New,0.26,Credit Card,Online,2184.959999999999,7049.98
1012,2023-11-14,Eve,North,519.98,6,Clothing,3609.42,4082.62,Returning,0.3,Bank Transfer,Retail,2839.199999999999,363.986
1069,2023-02-01,Eve,North,2726.73,18,Furniture,2760.21,3219.58,New,0.27,Bank Transfer,Retail,8268.659999999998,1990.5129
1037,2023-06-07,Alice,South,6055.38,4,Food,4721.7,5017.58,New,0.24,Cash,Retail,1183.5200000000004,4602.0888
1032,2023-10-12,Alice,North,3035.94,17,Clothing,1291.91,1528.59,Returning,0.11,Credit Card,Retail,4023.559999999997,2701.9866
1009,2023-11-01,Bob,South,7172.8,14,Food,547.79,958.76,Returning,0.07,Credit Card,Retail,5753.58,6670.704
1099,2023-10-13,Charlie,North,7614.15,14,Food,1996.64,2341.4700000000003,Returning,0.22,Credit Card,Online,4827.620000000003,5939.037
1019,2023-05-24,Eve,South,1114.91,13,Food,3102.73,3202.68,New,0.09,Cash,Online,1299.3499999999976,1014.5681000000001
1048,2023-01-19,Bob,West,5187.16,7,Clothing,4310.95,4723.2,Returning,0.05,Credit Card,Retail,2885.75,4927.802
1080,2023-01-18,Charlie,East,5138.02,44,Electronics,1763.67,1983.82,New,0.24,Credit Card,Online,9686.599999999995,3904.8952000000004
1003,2023-09-14,Bob,West,3755.88,15,Clothing,3286.24,3388.84,Returning,0.09,Credit Card,Retail,1539.0000000000055,3417.8508
1020,2023-03-19,Eve,West,9335.96,19,Food,1783.48,1931.56,Returning,0.27,Bank Transfer,Retail,2813.5199999999986,6815.250799999999
1024,2023-06-24,Alice,North,8292.31,43,Clothing,3105.24,3246.33,New,0.25,Cash,Online,6066.870000000006,6219.2325
1054,2023-07-13,Alice,South,7002.37,47,Food,4429.8,4694.21,New,0.25,Bank Transfer,Online,12427.269999999993,5251.7775
1033,2023-04-23,Charlie,East,7171.83,44,Electronics,1195.22,1320.06,Returning,0.23,Bank Transfer,Retail,5492.959999999996,5522.3091
1024,2023-04-24,David,North,4670.99,35,Furniture,2051.0,2121.55,Returning,0.26,Cash,Retail,2469.2500000000064,3456.5326
1075,2023-08-10,Charlie,North,9217.85,17,Electronics,4966.66,5037.27,Returning,0.24,Bank Transfer,Retail,1200.37000000001,7005.566000000001
1072,2023-06-15,David,North,6976.49,35,Electronics,4349.36,4645.17,Returning,0.18,Credit Card,Retail,10353.350000000013,5720.7218
1036,2023-11-15,Bob,West,7316.91,19,Furniture,2844.97,3215.0,Returning,0.09,Credit Card,Retail,7030.570000000003,6658.3881
1038,2023-05-12,Bob,South,8630.74,20,Clothing,2607.31,2774.86,New,0.27,Credit Card,Retail,3351.0000000000036,6300.4402
1084,2023-09-21,Eve,South,2813.31,36,Furniture,1458.77,1485.75,New,0.25,Credit Card,Online,971.2800000000007,2109.9825
1099,2023-02-24,David,East,8090.0,35,Clothing,2610.19,2682.53,New,0.14,Cash,Retail,2531.900000000005,6957.4
1089,2023-12-25,Eve,South,2032.88,32,Clothing,4248.5,4706.7,New,0.01,Bank Transfer,Retail,14662.399999999994,2012.5512
1099,2023-05-11,Alice,South,3518.89,48,Food,3441.61,3693.45,Returning,0.19,Bank Transfer,Online,12088.319999999985,2850.3009
1025,2023-10-15,David,North,3422.54,44,Food,1485.72,1717.97,New,0.02,Credit Card,Retail,10219.0,3354.0892
1093,2023-09-23,Charlie,North,9787.4,40,Furniture,1047.25,1075.89,New,0.28,Credit Card,Retail,1145.600000000004,7046.928
1018,2024-01-01,Alice,West,8579.72,24,Electronics,1362.78,1729.81,New,0.29,Bank Transfer,Online,8808.72,6091.601199999999
1082,2023-06-11,Alice,North,7041.58,17,Furniture,890.31,1159.06,Returning,0.06,Cash,Retail,4568.75,6619.0851999999995
1066,2023-03-28,Charlie,North,7297.86,7,Clothing,523.42,632.4399999999999,New,0.2,Bank Transfer,Online,763.1399999999999,5838.2880000000005
1054,2023-02-24,Alice,North,5664.52,43,Food,2124.72,2188.66,Returning,0.03,Credit Card,Retail,2749.4200000000023,5494.584400000001
1035,2023-10-15,David,North,9476.2,1,Furniture,610.83,808.69,New,0.22,Credit Card,Online,197.86,7391.436000000001
1080,2023-06-27,Eve,West,5012.96,35,Furniture,900.97,1321.18,Returning,0.1,Cash,Online,14707.350000000002,4511.664
1061,2023-12-15,Alice,North,3867.13,32,Food,2759.26,3193.25,New,0.2,Bank Transfer,Online,13887.679999999993,3093.704
1041,2023-01-08,David,East,1714.05,36,Food,864.77,1170.16,Returning,0.11,Cash,Retail,10994.040000000005,1525.5045
1100,2023-11-17,Bob,East,7883.44,13,Food,366.2,732.69,New,0.04,Cash,Retail,4764.370000000001,7568.1024
1033,2023-11-09,David,East,7370.99,6,Clothing,1621.07,1687.5,Returning,0.12,Credit Card,Online,398.5800000000004,6486.4712
1068,2023-09-04,Eve,East,3905.11,14,Food,1140.58,1438.76,Returning,0.03,Bank Transfer,Online,4174.52,3787.9567
1033,2023-11-19,David,North,349.41,37,Electronics,2600.76,2937.57,New,0.17,Credit Card,Retail,12461.969999999998,290.01030000000003
1014,2023-09-12,Charlie,East,8406.07,48,Furniture,556.72,665.07,Returning,0.01,Bank Transfer,Retail,5200.800000000001,8322.0093
1021,2023-11-24,Eve,North,213.04,15,Food,3771.27,4212.55,Returning,0.16,Credit Card,Retail,6619.200000000003,178.9536
1048,2023-02-23,Bob,West,7066.63,47,Food,4535.86,4641.41,New,0.27,Credit Card,Retail,4960.850000000009,5158.6399
1020,2023-09-06,Charlie,East,9705.55,4,Clothing,3730.0,3893.6,New,0.25,Bank Transfer,Retail,654.3999999999996,7279.162499999999
1008,2023-08-27,David,South,4432.85,40,Clothing,2687.49,3001.56,Returning,0.26,Bank Transfer,Online,12562.800000000007,3280.309
1007,2023-08-17,Eve,East,2426.24,16,Furniture,4310.31,4633.1,New,0.28,Credit Card,Retail,5164.639999999999,1746.8927999999999
1067,2023-03-08,Bob,East,7078.22,28,Electronics,3489.85,3842.55,New,0.03,Bank Transfer,Online,9875.600000000008,6865.8734
1017,2023-02-20,Charlie,North,8189.57,16,Furniture,102.23,167.12,New,0.04,Credit Card,Retail,1038.24,7861.9872
1033,2023-04-07,Bob,East,5509.66,4,Food,2000.75,2426.99,Returning,0.17,Bank Transfer,Online,1704.9599999999991,4573.0178
1048,2023-04-02,David,South,9673.65,45,Electronics,4262.21,4533.31,Returning,0.27,Credit Card,Online,12199.500000000016,7061.764499999999
1076,2023-09-21,Bob,North,611.52,26,Electronics,1762.0,2002.95,Returning,0.29,Credit Card,Retail,6264.700000000001,434.1792
1059,2023-10-18,Alice,North,5097.48,28,Electronics,224.32,715.06,Returning,0.01,Credit Card,Online,13740.72,5046.5052
1086,2023-04-06,Charlie,West,7212.69,32,Electronics,3743.59,4116.38,Returning,0.11,Cash,Online,11929.279999999999,6419.2941
1022,2023-03-29,Bob,West,8640.14,45,Furniture,4020.09,4087.91,Returning,0.06,Bank Transfer,Online,3051.899999999987,8121.731599999999
1030,2023-03-19,David,East,1874.63,2,Clothing,844.94,1225.64,Returning,0.23,Credit Card,Online,761.4000000000001,1443.4651000000001
1038,2023-10-15,David,West,8020.03,31,Clothing,2709.84,2766.51,New,0.19,Cash,Retail,1756.7700000000023,6496.2243
1051,2023-04-30,Bob,West,5571.8,3,Food,1000.18,1023.64,Returning,0.04,Credit Card,Online,70.38000000000011,5348.928
1054,2023-10-29,David,West,4025.88,8,Clothing,3610.21,3817.99,Returning,0.15,Cash,Retail,1662.239999999998,3421.998
1008,2023-06-14,Eve,North,1403.98,24,Clothing,1394.17,1891.02,New,0.21,Credit Card,Online,11924.399999999998,1109.1442
1027,2023-07-01,Eve,North,8666.43,15,Clothing,1615.26,1710.95,New,0.23,Credit Card,Retail,1435.3500000000008,6673.1511
1027,2023-08-11,Eve,North,1657.0,43,Clothing,4232.61,4572.21,New,0.01,Cash,Retail,14602.800000000016,1640.43
1098,2023-11-07,Alice,West,3166.9,31,Food,2407.8,2502.76,Returning,0.27,Cash,Retail,2943.760000000001,2311.837
1021,2023-01-07,Bob,North,2971.45,9,Furniture,3365.28,3730.43,New,0.17,Bank Transfer,Online,3286.3499999999967,2466.3034999999995
1030,2023-11-26,Alice,West,8727.0,39,Electronics,2041.75,2299.37,Returning,0.24,Bank Transfer,Retail,10047.179999999997,6632.52
1097,2023-09-20,David,North,6759.76,45,Clothing,1525.13,1868.32,Returning,0.24,Cash,Retail,15443.549999999992,5137.417600000001
1028,2023-06-10,Alice,North,7987.15,2,Furniture,3146.12,3255.53,Returning,0.06,Bank Transfer,Online,218.82000000000062,7507.920999999999
1064,2023-05-31,David,South,2579.63,8,Clothing,816.54,1191.9,New,0.03,Cash,Retail,3002.880000000001,2502.2411
1097,2023-03-26,David,East,6286.25,7,Clothing,1896.35,2394.2,New,0.22,Bank Transfer,Online,3484.9499999999994,4903.275000000001
1069,2023-05-27,Charlie,West,5760.29,44,Electronics,1084.73,1420.9,Returning,0.05,Credit Card,Online,14791.480000000003,5472.2755
1061,2023-04-22,Eve,South,8345.02,39,Electronics,3494.19,3746.0,Returning,0.25,Bank Transfer,Retail,9820.589999999998,6258.765
1048,2023-02-05,David,North,9070.26,42,Electronics,4723.83,5186.19,Returning,0.22,Credit Card,Online,19419.119999999988,7074.8028
1019,2023-10-12,Charlie,West,220.35,16,Clothing,4977.78,4995.55,New,0.25,Credit Card,Online,284.320000000007,165.2625
1004,2023-07-07,Eve,North,6772.8,35,Clothing,2278.87,2646.53,Returning,0.09,Bank Transfer,Online,12868.100000000011,6163.2480000000005
1035,2023-03-23,David,East,613.17,30,Clothing,1300.03,1745.52,New,0.09,Cash,Retail,13364.7,557.9847
1064,2023-01-02,David,South,5533.7,10,Electronics,2242.01,2282.23,Returning,0.2,Credit Card,Online,402.199999999998,4426.96
1049,2023-10-30,Alice,East,2947.56,38,Food,4243.98,4474.509999999999,New,0.01,Credit Card,Online,8760.13999999999,2918.0843999999997
1017,2023-07-16,Alice,South,3137.09,18,Furniture,1069.73,1180.04,Returning,0.22,Bank Transfer,Online,1985.579999999999,2446.9302000000002
1044,2023-01-11,Eve,North,3594.29,5,Food,4762.87,5050.46,New,0.25,Cash,Retail,1437.9500000000007,2695.7174999999997
1092,2023-08-22,David,East,6250.8,29,Clothing,1742.24,2070.52,New,0.12,Cash,Online,9520.119999999999,5500.704000000001
1030,2023-07-14,Bob,East,3407.09,39,Clothing,4929.73,5088.02,New,0.23,Bank Transfer,Retail,6173.310000000034,2623.4593
1093,2023-04-29,Alice,North,7353.72,34,Food,4201.11,4436.5,New,0.05,Cash,Online,8003.260000000011,6986.034
1046,2023-01-20,Eve,East,4104.82,43,Clothing,4052.42,4199.3,New,0.1,Bank Transfer,Retail,6315.840000000005,3694.3379999999997
1006,2023-09-18,David,West,776.7,45,Furniture,1623.63,1814.63,New,0.29,Bank Transfer,Retail,8595.0,551.457
1099,2023-10-20,David,South,7859.22,23,Clothing,93.45,181.62,Returning,0.3,Bank Transfer,Retail,2027.91,5501.454
1037,2023-09-13,Bob,South,2929.01,5,Furniture,1941.56,2385.48,Returning,0.15,Credit Card,Online,2219.6000000000004,2489.6585
1024,2023-08-10,Eve,South,4384.39,30,Food,1543.96,1558.87,Returning,0.28,Credit Card,Online,447.29999999999563,3156.7608
1093,2023-08-14,David,West,6885.89,6,Food,235.12,677.5,Returning,0.16,Credit Card,Online,2654.2799999999997,5784.1476
1046,2023-02-22,Alice,South,3391.32,46,Clothing,2551.56,2841.68,New,0.09,Bank Transfer,Retail,13345.519999999995,3086.1012
1053,2023-12-21,Bob,North,660.2,44,Furniture,2045.0,2217.51,Returning,0.08,Credit Card,Online,7590.44000000001,607.384
1095,2023-12-08,Eve,East,3801.82,4,Clothing,3191.05,3555.3500000000004,New,0.28,Credit Card,Online,1457.2000000000007,2737.3104
1099,2023-12-30,Bob,West,9450.04,29,Electronics,3124.87,3383.67,New,0.05,Credit Card,Retail,7505.200000000005,8977.538
1060,2023-10-07,Alice,South,6453.17,23,Electronics,647.7,902.26,New,0.17,Bank Transfer,Online,5854.879999999999,5356.1311
1097,2023-03-22,Eve,North,6747.64,6,Electronics,4885.98,4949.95,Returning,0.17,Bank Transfer,Online,383.8200000000015,5600.5412
1063,2023-07-21,Bob,East,6359.59,32,Electronics,975.31,1176.17,New,0.22,Bank Transfer,Retail,6427.520000000004,4960.4802
1085,2023-06-07,Charlie,East,2070.02,42,Clothing,2254.11,2382.23,Returning,0.15,Credit Card,Retail,5381.039999999995,1759.5169999999998
1032,2023-04-30,Alice,West,4241.51,18,Electronics,2466.18,2483.87,Returning,0.08,Cash,Online,318.420000000001,3902.1892000000003
1087,2023-02-28,Alice,West,7534.3,15,Furniture,4074.66,4261.11,Returning,0.05,Credit Card,Retail,2796.7499999999973,7157.585
1033,2023-08-03,Alice,West,1103.59,40,Food,541.19,595.2,Returning,0.19,Credit Card,Online,2160.3999999999996,893.9079
1067,2023-05-08,Charlie,North,2850.74,32,Food,2171.79,2307.64,Returning,0.22,Bank Transfer,Online,4347.199999999997,2223.5771999999997
1018,2023-08-12,Charlie,North,2835.56,9,Electronics,3161.09,3216.42,New,0.17,Bank Transfer,Online,497.96999999999935,2353.5148
1025,2023-07-28,David,West,4376.99,37,Electronics,1115.02,1174.48,New,0.22,Credit Card,Online,2200.0200000000013,3414.0522
1095,2023-04-25,Bob,South,9805.65,10,Electronics,3155.97,3263.49,Returning,0.04,Credit Card,Online,1075.1999999999998,9413.423999999999
1054,2023-07-28,David,East,768.28,20,Clothing,4622.14,5122.070000000001,New,0.26,Cash,Retail,9998.600000000006,568.5272
1058,2023-01-14,Bob,East,5235.14,6,Food,4987.71,4998.78,Returning,0.17,Cash,Retail,66.41999999999825,4345.1662
1067,2023-01-09,Charlie,North,1875.71,48,Electronics,210.63,533.5799999999999,New,0.04,Bank Transfer,Online,15501.599999999997,1800.6816
1046,2023-02-09,Charlie,East,9709.7,3,Furniture,1216.16,1295.37,New,0.14,Cash,Retail,237.62999999999943,8350.342
1024,2023-08-25,David,South,1221.7,42,Electronics,1586.02,2047.13,New,0.25,Cash,Retail,19366.620000000006,916.2750000000001
1032,2023-10-08,Eve,East,4095.65,11,Food,2025.67,2081.55,New,0.27,Bank Transfer,Online,614.6800000000012,2989.8245
1047,2023-12-25,David,North,7405.06,43,Electronics,1249.17,1727.15,New,0.08,Cash,Retail,20553.14,6812.655200000001
1086,2023-07-20,Bob,North,7075.09,17,Food,1057.27,1366.62,New,0.21,Credit Card,Retail,5258.949999999999,5589.3211
1023,2023-09-03,David,South,4285.01,32,Electronics,4775.04,4785.66,New,0.03,Cash,Online,339.8399999999965,4156.4597
1066,2023-10-05,Alice,South,3530.59,4,Furniture,4596.68,5044.740000000001,New,0.01,Bank Transfer,Online,1792.2400000000016,3495.2841000000003
1027,2023-08-23,Bob,East,4036.36,4,Electronics,282.61,548.25,New,0.17,Credit Card,Online,1062.56,3350.1788
1002,2023-01-04,Bob,East,2716.34,17,Furniture,1727.12,1865.83,New,0.21,Cash,Online,2358.0700000000006,2145.9086
1090,2023-06-03,Eve,North,2132.8,41,Furniture,2055.49,2441.46,New,0.24,Credit Card,Online,15824.770000000011,1620.928
